% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.118	1	8	12	9	3	28	1479	0	0	1
0.118	1	6	12	9	15	28	749	0	0	1
0.119	1	3	12	10	10	26	1527	0	0	0
0.119	1	1	12	10	12	28	373	0	0	0
0.119	1	8	12	10	3	28	749	0	0	1
0.119	1	6	12	10	15	26	1239	0	0	1
0.12	1	9	13	1	4	28	749	0	0	0
0.12	1	1	13	1	12	26	1239	0	0	0
0.12	1	8	13	1	3	28	1095	0	0	1
0.12	1	4	13	1	11	28	1095	0	0	1
0.121	1	7	13	2	1	28	1287	0	0	0
0.121	1	9	13	2	4	28	749	0	0	0
0.121	1	5	13	2	9	28	185	0	0	0
0.121	1	6	13	2	15	28	185	0	0	1
0.121	1	2	13	2	2	28	2052	0	0	1
0.122	1	9	13	3	4	28	749	0	0	0
0.122	1	7	13	3	1	26	903	0	0	0
0.122	1	5	13	3	9	28	373	0	0	0
0.122	1	7	13	3	1	28	373	0	0	1
0.122	1	2	13	3	2	28	185	0	0	1
0.122	1	4	13	3	11	28	185	0	0	1
0.122	1	6	13	3	15	26	1239	0	0	1
0.123	1	7	13	4	1	28	935	0	0	0
0.123	1	9	13	4	4	28	749	0	0	0
0.123	1	5	13	4	9	28	549	0	0	0
0.123	1	7	13	4	1	28	185	0	0	1
0.123	1	2	13	4	2	28	373	0	0	1
0.123	1	8	13	4	3	28	749	0	0	1
0.123	1	4	13	4	11	28	935	0	0	1
0.124	1	9	13	5	4	28	749	0	0	0
0.124	1	5	13	5	9	28	1479	0	0	0
0.124	1	2	13	5	2	24	1191	0	0	1
0.124	1	9	13	5	4	28	185	0	0	1
0.124	1	10	13	5	16	28	373	0	0	1
0.125	1	7	13	6	1	28	185	0	0	0
0.125	1	9	13	6	4	28	549	0	0	0
0.125	1	5	13	6	9	28	373	0	0	0
0.125	1	3	13	6	10	28	749	0	0	0
0.125	1	1	13	6	12	28	373	0	0	0
0.125	1	2	13	6	2	24	1063	0	0	1
0.125	1	6	13	6	15	26	453	0	0	1
0.125	1	10	13	6	16	28	185	0	0	1
0.126	1	7	13	7	1	26	621	0	0	0
0.126	1	1	13	7	12	28	1479	0	0	0
0.126	1	2	13	7	2	28	185	0	0	1
0.126	1	10	13	7	16	28	2052	0	0	1
